standard_cost,avg_unit_price,list_price,rolling_avg_sales_3m,current_month_gross_sales,month_num,current_month_net_sales,product_key,customer_key,current_month_margin_amount,month_cos,year_num,store_id,current_month_order_qty,previous_month_sales,size,sales_growth_previous_period,territory_id,bonus,month_sin
136.785,149.874,249.79,299.748,299.748,12,299.748,182,557,26.178,1.0,2007,624,2.0,299.748,44,0.0,9,5650.0,-2.4492935982947064e-16
9.1593,14.694,24.49,80.06376666666667,58.776,9,58.776,129,382,22.1388,-1.8369701987210297e-16,2007,1336,4.0,56.5156,L,0.039996036492579115,4,2000.0,-1.0
308.2179,338.994,564.99,677.988,677.988,8,677.988,237,101,61.5522,-0.5000000000000004,2007,1362,2.0,0.0,48,,5,6700.0,-0.8660254037844384
23.749,38.1,63.5,304.8,304.8,7,304.8,133,222,114.808,-0.8660254037844388,2007,762,8.0,0.0,S,,1,3500.0,-0.4999999999999997
486.7066,419.4589,782.99,419.4589,419.4589,12,419.4589,30,168,-67.2477,1.0,2005,1364,1.0,0.0,60,,6,500.0,-2.4492935982947064e-16
2.9733,4.77,7.95,40.545,42.93,3,42.93,143,550,16.1703,6.123233995736766e-17,2008,464,9.0,47.7,,-0.10000000000000006,6,500.0,1.0
13.0863,20.994,34.99,104.97,104.97,9,104.97,2,616,39.5385,-1.8369701987210297e-16,2007,1890,5.0,0.0,,,1,3900.0,-1.0
187.1571,183.9382,337.22,183.9382,183.9382,10,183.9382,13,35,-3.2189,0.5000000000000001,2005,1418,1.0,183.9382,60,0.0,6,5000.0,-0.8660254037844386
47.286,63.9,106.5,511.2,511.2,9,511.2,198,586,132.912,-1.8369701987210297e-16,2007,1084,8.0,0.0,,,1,5000.0,-1.0
486.7066,469.794,782.99,2348.97,2348.97,7,2348.97,36,222,-84.563,-0.8660254037844388,2006,762,5.0,0.0,60,,1,3500.0,-0.4999999999999997
1251.9813,1376.994,2294.99,9029.627169333335,1376.994,2,1376.994,65,111,125.0127,0.5000000000000001,2008,1970,1.0,2753.988,38,-0.5,1,2000.0,0.8660254037844386
1.8663,2.994,4.99,29.8402,20.958,2,20.958,138,313,7.8939,0.5000000000000001,2008,1422,7.0,41.7164,,-0.4976076555023924,2,2500.0,0.8660254037844386
6.9223,5.1865,8.99,10.373,10.373,8,10.373,6,40,-3.4716,-0.5000000000000004,2005,340,2.0,0.0,,,5,6700.0,-0.8660254037844384
17.9776,24.294,40.49,170.058,170.058,9,170.058,188,575,44.2148,-1.8369701987210297e-16,2007,984,7.0,0.0,,,10,5000.0,-1.0
17.3782,23.484,39.14,23.484,23.484,12,23.484,175,613,6.1058,1.0,2007,1852,1.0,0.0,,,6,500.0,-2.4492935982947064e-16
739.041,809.76,1349.6,3950.647333333334,1619.52,1,1619.52,20,245,141.438,0.8660254037844387,2008,1840,2.0,2429.28,42,-0.33333333333333337,6,5150.0,0.49999999999999994
53.9416,72.894,121.49,291.576,291.576,8,291.576,245,323,75.8096,-0.5000000000000004,2007,1858,4.0,0.0,,,3,4100.0,-0.8660254037844384
41.5723,32.394,53.99,226.758,226.758,8,226.758,147,70,-64.2481,-0.5000000000000004,2007,900,7.0,0.0,XL,,4,2000.0,-0.8660254037844384
1554.9479,1466.01,2443.35,6579.5925,2932.02,3,2932.02,79,337,-177.8758,6.123233995736766e-17,2008,432,2.0,7330.05,58,-0.6000000000000001,10,5000.0,1.0
1082.51,1020.594,1700.99,2041.188,2041.188,2,2041.188,225,296,-123.832,0.5000000000000001,2008,1200,2.0,2041.188,44,0.0,6,5150.0,0.8660254037844386
13.0863,19.5136,34.99,369.160785,234.1632,12,229.479936,5,362,72.4443,1.0,2006,978,12.0,369.160785,,-0.37837401662259434,4,2000.0,-2.4492935982947064e-16
486.7066,419.4589,782.99,419.4589,838.9178,11,838.9178,30,83,-134.4954,0.8660254037844384,2005,1108,2.0,419.4589,60,1.0,4,2000.0,-0.5000000000000004
1265.6195,1391.994,2319.99,7655.967,2783.988,3,2783.988,62,557,252.749,6.123233995736766e-17,2008,624,2.0,4175.982,38,-0.33333333333333337,9,5650.0,1.0
26.1763,41.994,69.99,209.97,209.97,12,209.97,137,126,79.0885,1.0,2007,612,5.0,0.0,L,,1,3500.0,-2.4492935982947064e-16
9.1593,14.1289,24.49,42.3867,42.3867,8,42.3867,127,262,14.9088,-0.5000000000000004,2006,562,3.0,0.0,S,,6,500.0,-0.8660254037844384
1251.9813,1376.994,2294.99,3073.64725,5507.976,8,5507.976,67,323,500.0508,-0.5000000000000004,2007,1858,4.0,2458.9178,46,1.2400000520554202,3,4100.0,-0.8660254037844384
204.6251,183.9382,337.22,178.5808,1103.6292,7,1103.6292,50,35,-124.1214,-0.8660254037844388,2006,1418,6.0,178.5808,44,5.179999193642318,6,5150.0,-0.4999999999999997
185.8193,209.256,348.76,418.512,627.768,12,627.768,95,122,70.3101,1.0,2006,478,3.0,418.512,38,0.5000000000000001,4,3550.0,-2.4492935982947064e-16
461.4448,445.41,742.35,1377.9871875,1336.23,3,1336.23,210,596,-48.1044,6.123233995736766e-17,2008,1284,3.0,1336.23,62,0.0,10,5000.0,1.0
187.1571,202.332,337.22,576.3396666666666,404.664,11,404.664,14,64,30.3498,0.8660254037844384,2006,816,2.0,809.328,62,-0.5,4,3550.0,-0.5000000000000004
747.2002,722.5949,1364.5,2167.7847,2167.7847,9,2167.7847,19,121,-73.8159,-1.8369701987210297e-16,2005,376,3.0,0.0,46,,4,2000.0,-1.0
360.9428,324.4527,594.83,1946.7162,1946.7162,9,1946.7162,112,166,-218.9406,-1.8369701987210297e-16,2006,1356,6.0,0.0,44,,2,4100.0,-1.0
713.0798,672.294,1120.49,4369.911,3361.47,1,3361.47,82,1,-203.929,0.8660254037844387,2008,302,5.0,4706.058,42,-0.28571428571428575,4,3550.0,0.49999999999999994
352.1394,356.898,594.83,356.898,356.898,7,356.898,15,15,4.7586,-0.8660254037844388,2005,698,1.0,0.0,48,,5,6700.0,-0.4999999999999997
44.88,72.0,120.0,144.0,144.0,8,144.0,142,313,54.24,-0.5000000000000004,2007,1422,2.0,0.0,,,2,2500.0,-0.8660254037844384
53.9416,72.894,121.49,145.788,72.894,10,72.894,245,432,18.9524,0.5000000000000001,2007,550,1.0,145.788,,-0.5,9,5650.0,-0.8660254037844386
13.0863,20.1865,34.99,151.3989,80.746,10,80.746,1,223,28.4008,0.5000000000000001,2006,768,4.0,151.3989,,-0.46666719507209103,6,5150.0,-0.8660254037844386
1082.51,1020.594,1700.99,1020.594,4082.376,11,4082.376,223,503,-247.664,0.8660254037844384,2007,1210,4.0,1020.594,40,3.0,7,985.0,-0.5000000000000004
6.9223,5.1865,8.99,25.9325,20.746,11,20.746,6,280,-6.9432,0.8660254037844384,2006,948,4.0,25.9325,,-0.2000000000000001,6,5150.0,-0.5000000000000004
199.3757,218.454,364.09,873.816,873.816,8,873.816,166,298,76.3132,-0.5000000000000004,2007,1220,4.0,0.0,42,,10,5000.0,-0.8660254037844384
1554.9479,1308.9375,2443.35,9162.5625,9162.5625,9,9162.5625,76,389,-1722.0728,-1.8369701987210297e-16,2006,1426,7.0,0.0,44,,4,3550.0,-1.0
38.4923,29.994,49.99,149.20093333333332,119.976,2,119.976,7,313,-33.9932,0.5000000000000001,2008,1422,4.0,209.958,M,-0.42857142857142855,2,2500.0,0.8660254037844386
30.9334,44.994,74.99,359.952,359.952,9,359.952,123,129,112.4848,-1.8369701987210297e-16,2006,648,8.0,0.0,L,,6,5150.0,-1.0
185.8193,209.256,348.76,418.512,418.512,11,418.512,95,323,46.8734,0.8660254037844384,2006,1858,2.0,418.512,38,0.0,3,2500.0,-0.5000000000000004
13.0863,16.8221,34.99,75.69945,84.1105,7,75.69945,2,21,10.2679,-0.8660254037844388,2006,908,5.0,0.0,,,6,500.0,-0.4999999999999997
187.1571,202.332,337.22,551.8146,809.328,8,809.328,12,113,60.6996,-0.5000000000000004,2006,1992,4.0,551.8146,48,0.46666652169043715,4,2500.0,-0.8660254037844384
1251.9813,1376.994,2294.99,4032.6252666666664,2753.988,3,2753.988,66,359,250.0254,6.123233995736766e-17,2008,928,2.0,6884.97,42,-0.6,6,5150.0,1.0
598.4354,647.994,1079.99,1943.982,1943.982,10,1943.982,69,3,148.6758,0.5000000000000001,2006,318,3.0,1943.982,40,0.0,1,5000.0,-0.8660254037844386
1518.7864,1466.01,2443.35,4398.03,4398.03,8,4398.03,73,301,-158.3292,-0.5000000000000004,2006,1254,3.0,0.0,48,,4,2000.0,-0.8660254037844384
1481.9379,1430.442,2384.07,4291.326,4291.326,12,4291.326,207,547,-154.4877,1.0,2007,444,3.0,0.0,60,,2,2500.0,-2.4492935982947064e-16
30.9334,44.994,74.99,404.946,179.976,10,179.976,121,18,56.2424,0.5000000000000001,2006,852,4.0,404.946,S,-0.5555555555555556,6,5150.0,-0.8660254037844386
343.6496,323.994,539.99,1295.976,1295.976,8,1295.976,227,64,-78.6224,-0.5000000000000004,2007,816,4.0,0.0,58,,4,3550.0,-0.8660254037844384
41.5723,29.6945,53.99,259.152,593.89,12,564.1955,147,394,-267.2505,1.0,2007,1830,20.0,259.152,XL,1.1770833333333335,7,985.0,-2.4492935982947064e-16
6.9223,5.1865,8.99,23.33925,20.746,2,20.746,6,298,-6.9432,0.5000000000000001,2007,1220,4.0,10.373,,1.0,10,5000.0,0.8660254037844386
136.785,149.874,249.79,299.748,449.622,2,449.622,182,297,39.267,0.5000000000000001,2008,1202,3.0,299.748,44,0.5000000000000001,5,6700.0,0.8660254037844386
747.2002,818.7,1364.5,1488.5454,818.7,8,818.7,19,277,71.4998,-0.5000000000000004,2007,848,1.0,744.2727,46,0.10000004030780661,4,4100.0,-0.8660254037844384
1518.7864,1466.01,2443.35,3665.0249999999996,1466.01,2,1466.01,73,301,-52.7764,0.5000000000000001,2007,1254,1.0,2932.02,48,-0.5,4,2000.0,0.8660254037844386
1554.9479,1308.9375,2443.35,2617.875,5235.75,11,5235.75,78,113,-984.0416,0.8660254037844384,2006,1992,4.0,2617.875,52,1.0,4,2500.0,-0.5000000000000004
38.9588,52.647,87.745,157.941,157.941,7,157.941,102,37,41.0646,-0.8660254037844388,2006,1882,3.0,0.0,,,6,5150.0,-0.4999999999999997
1481.9379,1430.442,2384.07,1525.8048,2860.884,12,2860.884,206,592,-102.9918,1.0,2007,1248,2.0,1525.8048,54,0.8750000000000001,2,2500.0,-2.4492935982947064e-16
598.4354,647.994,1079.99,1295.988,1295.988,12,1295.988,69,156,99.1172,1.0,2006,1066,2.0,1295.988,40,0.0,4,3550.0,-2.4492935982947064e-16
868.6342,858.9,1431.5,2654.7818666666667,3435.6,11,3435.6,48,328,-38.9368,0.8660254037844384,2007,1962,4.0,1717.8,44,1.0,7,985.0,-0.5000000000000004
486.7066,469.794,782.99,419.4589,1409.382,8,1409.382,33,86,-50.7378,-0.5000000000000004,2006,1134,3.0,419.4589,48,2.3600002288662845,4,2000.0,-0.8660254037844384
2171.2942,2146.962,3578.27,4293.924,8587.848,11,8587.848,25,89,-97.3288,0.8660254037844384,2005,1174,4.0,4293.924,56,1.0,1,3500.0,-0.5000000000000004
1481.9379,1430.442,2384.07,4291.326,4291.326,12,4291.326,217,595,-154.4877,1.0,2007,1282,3.0,0.0,50,,1,3900.0,-2.4492935982947064e-16
6.9223,5.1865,8.99,25.9325,5.1865,10,5.1865,6,216,-1.7358,0.5000000000000001,2006,590,1.0,25.9325,,-0.8,7,985.0,-0.8660254037844386
1481.9379,1430.442,2384.07,8582.652,2860.884,2,2860.884,217,469,-102.9918,0.5000000000000001,2008,374,2.0,8582.652,50,-0.6666666666666666,3,4100.0,0.8660254037844386
486.7066,469.794,782.99,1957.4748666666667,2818.764,7,2818.764,31,34,-101.4756,-0.8660254037844388,2006,1414,6.0,2516.7534,62,0.12000007628876157,4,3550.0,-0.4999999999999997
601.7437,602.346,1003.91,602.346,602.346,9,602.346,156,619,0.6023,-1.8369701987210297e-16,2007,1914,1.0,0.0,60,,8,75.0,-1.0
461.4448,445.41,742.35,283.948875,445.41,10,445.41,210,450,-16.0348,0.5000000000000001,2007,1036,1.0,283.948875,62,0.5686274509803924,2,2500.0,-0.8660254037844386
1912.1544,2039.994,3399.99,10199.97,10199.97,8,10199.97,40,112,639.198,-0.5000000000000004,2005,1980,5.0,0.0,42,,3,2500.0,-0.8660254037844384
23.749,34.925,63.5,497.68125,523.875,7,497.68125,133,251,141.4462,-0.8660254037844388,2007,1976,15.0,0.0,S,,3,2500.0,-0.4999999999999997
26.1763,41.994,69.99,125.982,125.982,9,125.982,136,548,47.4531,-1.8369701987210297e-16,2007,446,3.0,0.0,M,,8,75.0,-1.0
486.7066,419.4589,782.99,838.9178,838.9178,12,838.9178,31,144,-134.4954,1.0,2005,812,2.0,0.0,62,,6,5000.0,-2.4492935982947064e-16
755.1508,728.91,1214.85,2186.73,2186.73,9,2186.73,222,538,-78.7224,-1.8369701987210297e-16,2007,316,3.0,0.0,54,,4,3550.0,-1.0
38.4923,28.8404,49.99,48.06733333333333,57.6808,8,57.6808,8,86,-19.3038,-0.5000000000000004,2006,1134,2.0,28.8404,L,1.0,4,2000.0,-0.8660254037844384
1265.6195,1242.8518,2319.99,3728.5553999999997,1242.8518,5,1242.8518,62,299,-22.7677,-0.8660254037844387,2007,1236,1.0,2485.7036,38,-0.5,6,5150.0,0.49999999999999994
9.1593,14.1289,24.49,56.5156,56.5156,3,56.5156,127,352,19.8784,6.123233995736766e-17,2007,798,4.0,28.2578,S,1.0,5,2500.0,1.0
26.1763,41.994,69.99,83.988,83.988,3,83.988,137,427,31.6354,6.123233995736766e-17,2008,1448,2.0,83.988,L,0.0,3,4100.0,1.0
2171.2942,2146.962,3578.27,2146.962,4293.924,11,4293.924,25,91,-48.6644,0.8660254037844384,2005,1192,2.0,2146.962,56,1.0,6,5000.0,-0.5000000000000004
23.749,38.1,63.5,266.7,266.7,7,266.7,134,444,100.457,-0.8660254037844388,2007,770,7.0,0.0,M,,8,75.0,-0.4999999999999997
101.8936,137.694,229.49,550.776,413.082,12,413.082,86,397,107.4012,1.0,2006,1844,3.0,550.776,,-0.24999999999999994,10,5000.0,-2.4492935982947064e-16
1481.9379,953.628,2384.07,3814.512,4768.14,8,3814.512,207,508,-3595.1775,-0.5000000000000004,2007,1262,5.0,0.0,60,,7,985.0,-0.8660254037844384
1481.9379,1382.7606,2384.07,14906.159268,15210.3666,9,14906.159268,216,566,-1395.1576,-1.8369701987210297e-16,2007,774,11.0,0.0,46,,1,3500.0,-1.0
9.1593,14.694,24.49,86.4687,73.47,11,73.47,127,266,27.6735,0.8660254037844384,2007,622,5.0,132.246,S,-0.4444444444444445,6,500.0,-0.5000000000000004
747.2002,744.2727,1364.5,1488.5454,1488.5454,9,1488.5454,51,338,-5.855,-1.8369701987210297e-16,2006,472,2.0,0.0,42,,1,5000.0,-1.0
486.7066,469.794,782.99,1409.382,1409.382,7,1409.382,38,239,-50.7378,-0.8660254037844388,2006,1388,3.0,0.0,52,,1,5000.0,-0.4999999999999997
2171.2942,2146.962,3578.27,4293.924,4293.924,8,4293.924,25,61,-48.6644,-0.5000000000000004,2005,780,2.0,0.0,56,,6,5000.0,-0.8660254037844384
1481.9379,1430.442,2384.07,3051.6096,4291.326,11,4291.326,204,483,-154.4877,0.8660254037844384,2007,596,3.0,3051.6096,46,0.4062500000000001,10,5000.0,-0.5000000000000004
461.4448,334.0575,742.35,851.846625,1002.1725,9,851.846625,215,563,-532.4878,-1.8369701987210297e-16,2007,696,3.0,0.0,62,,4,2000.0,-1.0
44.88,66.0,120.0,1065.9,1056.0,11,1003.2,142,304,285.12,0.8660254037844384,2007,1316,16.0,1065.9,,-0.05882352941176475,2,2500.0,-0.5000000000000004
104.7951,141.615,236.025,708.075,849.69,10,849.69,103,18,220.9194,0.5000000000000001,2006,852,6.0,708.075,,0.2,6,5150.0,-0.8660254037844386
308.2179,338.994,564.99,677.988,677.988,1,677.988,236,248,61.5522,0.8660254037844387,2008,1898,2.0,677.988,44,0.0,5,6700.0,0.49999999999999994
1082.51,1020.594,1700.99,2041.188,2041.188,9,2041.188,224,394,-123.832,-1.8369701987210297e-16,2007,1830,2.0,0.0,42,,7,985.0,-1.0
53.3999,72.162,120.27,153.07086666666666,144.324,7,144.324,92,24,37.5242,-0.8660254037844388,2007,1046,2.0,65.6018,,1.2000006097393672,5,6700.0,-0.4999999999999997
13.0863,20.994,34.99,47.10183333333333,125.964,8,125.964,5,46,47.4462,-0.5000000000000004,2007,370,6.0,80.746,,0.5600029722834569,4,2000.0,-0.8660254037844384
1082.51,1020.594,1700.99,4592.673000000001,5102.97,2,5102.97,226,113,-309.58,0.5000000000000001,2008,1992,5.0,3061.782,48,0.6666666666666666,4,4100.0,0.8660254037844386
187.1571,202.332,337.22,1011.66,606.996,11,606.996,13,266,45.5247,0.8660254037844384,2006,622,3.0,1011.66,60,-0.4,6,500.0,-0.5000000000000004
486.7066,469.794,782.99,1817.6552333333332,2818.764,7,2818.764,31,14,-101.4756,-0.8660254037844388,2006,662,6.0,838.9178,62,2.3600002288662845,4,2500.0,-0.4999999999999997
486.7066,469.794,782.99,1879.176,1879.176,8,1879.176,37,301,-67.6504,-0.5000000000000004,2006,1254,4.0,0.0,44,,4,2000.0,-0.8660254037844384
461.4448,334.0575,742.35,851.846625,1002.1725,7,851.846625,209,463,-532.4878,-0.8660254037844388,2007,1990,3.0,0.0,58,,4,2000.0,-0.4999999999999997
38.4923,28.8404,49.99,173.0424,115.3616,11,115.3616,9,276,-38.6076,0.8660254037844384,2006,808,4.0,173.0424,XL,-0.3333333333333333,7,985.0,-0.5000000000000004
868.6342,780.8182,1431.5,6246.5456,6246.5456,8,6246.5456,47,263,-702.528,-0.5000000000000004,2006,598,8.0,0.0,62,,4,2500.0,-0.8660254037844384
41.5723,32.394,53.99,64.788,161.97,10,161.97,146,26,-45.8915,0.5000000000000001,2007,1086,5.0,64.788,L,1.5,2,2500.0,-0.8660254037844386
1265.6195,1391.994,2319.99,5833.117733333333,6959.97,12,6959.97,64,395,631.8725,1.0,2007,1836,5.0,12527.946,46,-0.4444444444444444,4,4100.0,-2.4492935982947064e-16
739.041,809.76,1349.6,1251.4473333333328,1619.52,12,1619.52,22,147,141.438,1.0,2007,828,2.0,809.76,38,1.0,6,5150.0,-2.4492935982947064e-16
185.8193,209.256,348.76,209.256,209.256,9,209.256,109,343,23.4367,-1.8369701987210297e-16,2006,516,1.0,0.0,44,,3,3550.0,-1.0
13.0863,20.994,34.99,87.47483333333332,104.97,8,104.97,1,47,39.5385,-0.5000000000000004,2007,372,5.0,161.492,,-0.34999876154855963,4,4100.0,-0.8660254037844384
713.0798,600.2625,1120.49,3001.3125,1200.525,11,1200.525,84,258,-225.6346,0.8660254037844384,2006,474,2.0,3001.3125,48,-0.6,4,3550.0,-0.5000000000000004
598.4354,647.994,1079.99,1295.988,647.994,12,647.994,68,381,49.5586,1.0,2006,1334,1.0,1295.988,38,-0.5,4,2500.0,-2.4492935982947064e-16
179.8156,242.994,404.99,1214.97,485.988,1,485.988,201,463,126.3568,0.8660254037844387,2008,1990,2.0,971.976,,-0.5,4,2000.0,0.49999999999999994
343.6496,323.994,539.99,1619.97,2267.958,12,2267.958,247,364,-137.5892,1.0,2007,1026,7.0,1619.97,48,0.4,4,3550.0,-2.4492935982947064e-16
3.3623,5.394,8.99,53.94,43.152,11,43.152,140,503,16.2536,0.8660254037844384,2007,1210,8.0,53.94,M,-0.19999999999999996,7,985.0,-0.5000000000000004
19.7758,24.2945,44.54,48.589,48.589,8,48.589,90,323,9.0374,-0.5000000000000004,2006,1858,2.0,0.0,,,3,2500.0,-0.8660254037844384
1.8663,2.994,4.99,17.964,14.97,3,14.97,138,547,5.6385,6.123233995736766e-17,2008,444,5.0,26.946,,-0.4444444444444445,2,2500.0,1.0
3.3623,5.394,8.99,48.546,37.758,10,37.758,141,174,14.2219,0.5000000000000001,2007,742,7.0,48.546,L,-0.22222222222222215,4,3550.0,-0.8660254037844386
884.7083,874.794,1457.99,2624.382,2624.382,11,2624.382,26,54,-29.7429,0.8660254037844384,2005,600,3.0,2624.382,58,0.0,1,5000.0,-0.5000000000000004
27.4925,33.7745,61.92,135.098,33.7745,2,33.7745,91,323,6.282,0.5000000000000001,2007,1858,1.0,67.549,,-0.5,3,4100.0,0.8660254037844386
1082.51,1020.594,1700.99,2041.188,2041.188,2,2041.188,224,506,-123.832,0.5000000000000001,2008,1238,2.0,2041.188,42,0.0,6,500.0,0.8660254037844386
1481.9379,1430.442,2384.07,1430.442,1430.442,12,1430.442,219,585,-51.4959,1.0,2007,1080,1.0,1430.442,60,0.0,5,6700.0,-2.4492935982947064e-16
9.1593,14.2042,24.49,47.09633333333333,156.2462,9,153.121276,127,165,52.369,-1.8369701987210297e-16,2007,1322,11.0,42.3867,S,2.6124840103145566,6,5150.0,-1.0
49.9789,67.539,112.565,303.9255,202.617,3,202.617,105,389,52.6803,6.123233995736766e-17,2007,1426,3.0,337.695,,-0.4,4,3550.0,1.0
419.7784,461.694,769.49,692.541,923.388,1,923.388,230,248,83.8312,0.8660254037844387,2008,1898,2.0,461.694,38,1.0,5,6700.0,0.49999999999999994
461.4448,445.41,742.35,445.41,445.41,12,445.41,214,536,-16.0348,1.0,2007,294,1.0,0.0,58,,4,2000.0,-2.4492935982947064e-16
45.4168,59.3282,102.29,306.87,771.2666,10,755.841268,88,241,165.4229,0.5000000000000001,2006,1430,13.0,306.87,,1.4630666666666667,6,5150.0,-0.8660254037844386
144.5938,158.43,264.05,316.86,158.43,12,158.43,178,557,13.8362,1.0,2007,624,1.0,316.86,44,-0.5,9,5650.0,-2.4492935982947064e-16
486.7066,469.794,782.99,1219.2272666666665,3288.558,3,3288.558,31,125,-118.3882,6.123233995736766e-17,2007,544,7.0,2348.97,62,0.40000000000000013,2,2500.0,1.0
13.0863,20.1865,34.99,40.373,161.492,11,161.492,2,321,56.8016,0.8660254037844384,2006,1832,8.0,40.373,,3.0,10,5000.0,-0.5000000000000004
1265.6195,1391.994,2319.99,7954.251466666666,4175.982,11,4175.982,63,276,379.1235,0.8660254037844384,2007,808,3.0,13919.94,42,-0.7000000000000001,7,985.0,-0.5000000000000004
486.7066,419.4589,782.99,838.9178,419.4589,2,419.4589,35,82,-67.2477,0.5000000000000001,2006,1090,1.0,1258.3767,58,-0.6666666666666666,5,6700.0,0.8660254037844386
713.0798,600.2625,1120.49,2401.05,3001.3125,3,3001.3125,82,129,-564.0865,6.123233995736766e-17,2007,648,5.0,2401.05,42,0.24999999999999992,6,5150.0,1.0
1481.9379,953.628,2384.07,762.9024,953.628,9,762.9024,205,581,-719.0355,-1.8369701987210297e-16,2007,1038,1.0,0.0,50,,9,5650.0,-1.0
38.4923,28.8404,49.99,86.5212,57.6808,11,57.6808,8,90,-19.3038,0.8660254037844384,2005,1182,2.0,86.5212,L,-0.3333333333333333,5,6700.0,-0.5000000000000004
8.2459,11.994,19.99,107.946,59.97,11,59.97,118,314,18.7405,0.8660254037844384,2006,1424,5.0,107.946,,-0.4444444444444444,1,3500.0,-0.5000000000000004
1554.9479,1466.01,2443.35,6108.375,4398.03,7,4398.03,77,25,-266.8137,-0.8660254037844388,2007,1050,3.0,6544.6875,48,-0.328,3,4100.0,-0.4999999999999997
1898.0944,2024.994,3374.99,6074.982,12149.964,11,12149.964,43,40,761.3976,0.8660254037844384,2005,340,6.0,6074.982,38,1.0,5,6700.0,-0.5000000000000004
8.9866,12.144,20.24,72.864,72.864,9,72.864,202,379,18.9444,-1.8369701987210297e-16,2007,1324,6.0,0.0,,,7,985.0,-1.0
461.4448,334.0575,742.35,283.948875,334.0575,9,283.948875,229,547,-177.4959,-1.8369701987210297e-16,2007,444,1.0,0.0,50,,2,2500.0,-1.0
486.7066,419.4589,782.99,419.4589,419.4589,8,419.4589,30,94,-67.2477,-0.5000000000000004,2005,1228,1.0,0.0,60,,3,2500.0,-0.8660254037844384
40.6216,54.894,91.49,247.02300000000002,109.788,3,109.788,195,338,28.5448,6.123233995736766e-17,2008,472,2.0,274.47,,-0.6,1,5000.0,1.0
38.4923,28.8404,49.99,173.0424,115.3616,11,115.3616,9,85,-38.6076,0.8660254037844384,2005,1126,4.0,173.0424,XL,-0.3333333333333333,3,2500.0,-0.5000000000000004
38.4923,28.8404,49.99,86.5212,86.5212,7,86.5212,8,236,-28.9557,-0.8660254037844388,2006,1234,3.0,0.0,L,,7,985.0,-0.4999999999999997
204.6251,202.332,337.22,490.5018666666667,202.332,8,202.332,10,262,-2.2931,-0.5000000000000004,2007,562,1.0,367.8764,58,-0.450000054366086,6,500.0,-0.8660254037844384
868.6342,780.8182,1431.5,4684.9092,4684.9092,9,4684.9092,47,115,-526.896,-1.8369701987210297e-16,2006,296,6.0,0.0,62,,3,2500.0,-1.0
136.785,149.874,249.79,674.433,599.496,2,599.496,182,98,52.356,0.5000000000000001,2008,1332,4.0,449.622,44,0.33333333333333326,3,2500.0,0.8660254037844386
1.8663,2.994,4.99,8.982,8.982,8,8.982,138,255,3.3831,-0.5000000000000004,2007,414,3.0,0.0,,,5,6700.0,-0.8660254037844384
713.0798,672.294,1120.49,672.294,672.294,11,672.294,84,503,-40.7858,0.8660254037844384,2007,1210,1.0,672.294,48,0.0,7,985.0,-0.5000000000000004
1265.6195,1242.8518,2319.99,4971.4072,4971.4072,8,4971.4072,63,277,-91.0708,-0.5000000000000004,2006,848,4.0,0.0,42,,4,2500.0,-0.8660254037844384
1251.9813,1229.4589,2294.99,3688.3767,3688.3767,8,3688.3767,66,88,-67.5672,-0.5000000000000004,2006,1164,3.0,0.0,42,,5,6700.0,-0.8660254037844384
35.9596,48.594,80.99,145.782,145.782,8,145.782,190,264,37.9032,-0.5000000000000004,2007,602,3.0,0.0,,,10,5000.0,-0.8660254037844384
204.6251,183.9382,337.22,367.8764,367.8764,9,367.8764,17,361,-41.3738,-1.8369701987210297e-16,2006,950,2.0,0.0,52,,4,2000.0,-1.0
486.7066,419.4589,782.99,1677.8356,838.9178,12,838.9178,31,150,-134.4954,1.0,2005,878,2.0,1677.8356,62,-0.5,2,4100.0,-2.4492935982947064e-16
15.6709,22.794,37.99,68.382,68.382,8,68.382,130,59,21.3693,-0.5000000000000004,2006,738,3.0,0.0,S,,6,5150.0,-0.8660254037844384
