list_price,standard_cost,current_month_gross_sales,rolling_avg_sales_3m,avg_unit_price,previous_month_sales,month_cos,month_num,product_model_name,customer_key,store_id,current_month_margin_amount,current_month_order_qty,current_month_net_sales,year_num,bonus,quarter_num,month_sin,territory_id
69.99,26.1763,167.976,146.97899999999998,41.994,125.982,0.5000000000000001,2,Women's Mountain Shorts,255,414,63.2708,4.0,167.976,2008,6700.0,1,0.8660254037844386,5
1700.99,1082.51,2041.188,13535.798024,1020.594,13535.798024,0.8660254037844387,1,Road-350-W,14,662,-123.832,2.0,2041.188,2008,4100.0,1,0.49999999999999994,4
594.83,360.9428,1427.592,1514.1126000000002,356.898,648.9054,-0.8660254037844388,7,ML Road Frame-W,251,1976,-16.1792,4.0,1427.592,2007,2500.0,3,-0.4999999999999997,3
53.99,23.9716,64.788,64.788,32.394,64.788,1.0,12,LL Bottom Bracket,413,308,16.8448,2.0,64.788,2007,4100.0,4,-2.4492935982947064e-16,3
9.5,3.3963,45.6,31.35,5.7,28.5,6.123233995736766e-17,3,Mountain Bike Socks,142,804,18.4296,8.0,45.6,2006,2000.0,1,1.0,1
2294.99,1251.9813,1229.4589,1229.4589,1229.4589,0.0,-0.8660254037844388,7,Mountain-200,225,874,-22.5224,1.0,1229.4589,2006,2000.0,3,-0.4999999999999997,4
782.99,486.7066,1409.382,939.588,469.794,939.588,0.8660254037844387,1,Road-650,210,366,-50.7378,3.0,1409.382,2007,6700.0,1,0.49999999999999994,5
34.99,13.0863,100.9325,100.9325,20.1865,0.0,-0.5000000000000004,8,Sport-100,264,602,35.501,5.0,100.9325,2006,5000.0,3,-0.8660254037844384,10
742.35,461.4448,2004.345,1703.69325,334.0575,0.0,-0.5000000000000004,8,Touring-3000,527,1866,-1064.9755,6.0,1703.69325,2007,5650.0,3,-0.8660254037844384,9
1079.99,598.4354,647.994,1943.982,647.994,1943.982,1.0,12,Mountain-300,338,472,49.5586,1.0,647.994,2006,5000.0,4,-2.4492935982947064e-16,1
2319.99,1265.6195,2485.7036,2485.7036,1242.8518,0.0,-0.5000000000000004,8,Mountain-200,111,1970,-45.5354,2.0,2485.7036,2006,2000.0,3,-0.8660254037844384,1
49.99,38.4923,89.982,116.89973333333334,29.994,119.976,0.8660254037844384,11,Long-Sleeve Logo Jersey,46,370,-25.4949,3.0,89.982,2007,2000.0,4,-0.5000000000000004,4
2443.35,1518.7864,2932.02,5864.04,1466.01,5864.04,1.0,12,Road-250,389,1426,-105.5528,2.0,2932.02,2006,3550.0,4,-2.4492935982947064e-16,4
1120.49,713.0798,4033.764,3721.6275,672.294,3361.47,1.0,12,Road-550-W,145,814,-244.7148,6.0,4033.764,2007,6700.0,4,-2.4492935982947064e-16,5
3399.99,1912.1544,4079.988,4079.988,2039.994,0.0,1.0,12,Mountain-100,154,998,255.6792,2.0,4079.988,2005,5000.0,4,-2.4492935982947064e-16,6
782.99,486.7066,419.4589,419.4589,419.4589,0.0,-0.5000000000000004,8,Road-650,72,934,-67.2477,1.0,419.4589,2005,5000.0,3,-0.8660254037844384,1
348.76,185.8193,627.768,627.768,209.256,0.0,-1.8369701987210297e-16,9,ML Mountain Frame,378,1278,70.3101,3.0,627.768,2006,2000.0,3,-1.0,4
1079.99,598.4354,4535.958,2591.976,647.994,2591.976,0.8660254037844384,11,Mountain-300,47,372,346.9102,7.0,4535.958,2006,2500.0,4,-0.5000000000000004,4
34.99,13.0863,181.6785,100.9325,20.1865,201.865,1.0,12,Sport-100,147,828,63.9018,9.0,181.6785,2006,5150.0,4,-2.4492935982947064e-16,6
348.76,185.8193,837.024,1569.42,209.256,1046.28,6.123233995736766e-17,3,ML Mountain Frame,362,978,93.7468,4.0,837.024,2007,2000.0,1,1.0,4
2443.35,1554.9479,2617.875,2617.875,1308.9375,2617.875,0.5000000000000001,2,Road-250,254,352,-492.0208,2.0,2617.875,2007,6700.0,1,0.8660254037844386,5
2384.07,1481.9379,5721.768,16020.9504,1430.442,16020.9504,0.8660254037844384,11,Touring-1000,483,596,-205.9836,4.0,5721.768,2007,5000.0,4,-0.5000000000000004,10
539.99,294.5797,971.982,971.982,323.994,0.0,-0.5000000000000004,8,Mountain-500,46,370,88.2429,3.0,971.982,2007,2000.0,3,-0.8660254037844384,4
337.22,187.1571,1618.656,1011.66,202.332,1011.66,1.0,12,LL Road Frame,351,786,121.3992,8.0,1618.656,2006,4100.0,4,-2.4492935982947064e-16,2
120.0,44.88,504.0,504.0,72.0,0.0,-0.5000000000000004,8,Hitch Rack - 4-Bike,255,414,189.84,7.0,504.0,2007,6700.0,3,-0.8660254037844384,5
61.92,27.4925,33.7745,84.43625,33.7745,33.7745,0.5000000000000001,2,ML Mountain Handlebars,324,1868,6.282,1.0,33.7745,2007,2500.0,1,0.8660254037844386,2
2384.07,1481.9379,2860.884,2860.884,1430.442,0.0,-1.8369701987210297e-16,9,Touring-1000,586,1084,-102.9918,2.0,2860.884,2007,5000.0,3,-1.0,1
249.79,136.785,149.874,149.874,149.874,0.0,0.8660254037844384,11,LL Mountain Frame,47,372,13.089,1.0,149.874,2007,4100.0,4,-0.5000000000000004,4
1457.99,884.7083,874.794,2624.382,874.794,3499.176,0.8660254037844387,1,Road-450,34,1414,-9.9143,1.0,874.794,2006,3550.0,1,0.49999999999999994,4
69.99,26.1763,125.982,125.982,41.994,0.0,-0.5000000000000004,8,Women's Mountain Shorts,46,370,47.4531,3.0,125.982,2007,2000.0,3,-0.8660254037844384,4
7.95,2.9733,14.31,28.62,4.77,28.62,0.8660254037844387,1,Bike Wash,236,1234,5.3901,3.0,14.31,2008,985.0,1,0.49999999999999994,7
1120.49,713.0798,4802.1,4802.1,600.2625,0.0,-1.8369701987210297e-16,9,Road-550-W,352,798,-902.5384,8.0,4802.1,2006,4100.0,3,-1.0,5
8.99,3.3623,26.97,46.841496,5.394,32.364,6.123233995736766e-17,3,Racing Socks,129,648,10.1585,5.0,26.97,2008,5150.0,1,1.0,6
1364.5,747.2002,3721.3635,1839.00395,744.2727,2232.8181,0.8660254037844384,11,HL Mountain Frame,47,372,-14.6375,5.0,3721.3635,2006,2500.0,4,-0.5000000000000004,4
20.24,8.9866,24.288,24.288,12.144,24.288,6.123233995736766e-17,3,Chain,126,612,6.3148,2.0,24.288,2008,3500.0,1,1.0,1
348.76,185.8193,418.512,418.512,209.256,0.0,-0.8660254037844388,7,ML Mountain Frame,18,852,46.8734,2.0,418.512,2006,5150.0,3,-0.4999999999999997,6
782.99,486.7066,838.9178,419.4589,419.4589,419.4589,0.5000000000000001,2,Road-650,83,1108,-134.4954,2.0,838.9178,2006,2000.0,1,0.8660254037844386,4
1079.99,598.4354,1943.982,1943.982,647.994,1943.982,1.0,12,Mountain-300,343,516,148.6758,3.0,1943.982,2006,3550.0,4,-2.4492935982947064e-16,3
539.99,294.5797,323.994,323.994,323.994,323.994,6.123233995736766e-17,3,Mountain-500,156,1066,29.4143,1.0,323.994,2008,3550.0,1,1.0,4
782.99,486.7066,1258.3767,838.9178,419.4589,838.9178,-0.4999999999999998,4,Road-650,14,662,-201.7431,3.0,1258.3767,2006,2500.0,2,0.8660254037844387,4
594.83,360.9428,324.4527,973.3580999999999,324.4527,648.9054,0.8660254037844387,1,ML Road Frame-W,14,662,-36.4901,1.0,324.4527,2007,4100.0,1,0.49999999999999994,4
53.99,41.5723,259.152,274.2692,32.394,97.182,0.5000000000000001,2,Short-Sleeve Classic Jersey,63,794,-73.4264,8.0,259.152,2008,500.0,1,0.8660254037844386,6
2443.35,1554.9479,2932.02,2722.59,1466.01,2932.02,0.8660254037844387,1,Road-250,34,1414,-177.8758,2.0,2932.02,2008,3550.0,1,0.49999999999999994,4
2443.35,1554.9479,4398.03,2338.6349999999998,1466.01,2932.02,6.123233995736766e-17,3,Road-250,132,672,-266.8137,3.0,4398.03,2008,4100.0,1,1.0,3
337.22,204.6251,2151.4636,367.87640000000005,195.5876,551.8146,-0.8660254037844388,7,LL Road Frame,14,662,-142.4418,11.0,2108.434328,2007,4100.0,3,-0.4999999999999997,4
8.99,6.9223,5.394,28.491333333333333,5.394,26.97,6.123233995736766e-17,3,Cycling Cap,337,432,-1.5283,1.0,5.394,2008,5000.0,1,1.0,10
3399.99,1912.1544,6119.982,6119.982,2039.994,0.0,1.0,12,Mountain-100,153,926,383.5188,3.0,6119.982,2005,2500.0,4,-2.4492935982947064e-16,3
1003.91,601.7437,1204.692,1204.692,602.346,0.0,1.0,12,HL Touring Frame,551,480,1.2046,2.0,1204.692,2007,6700.0,4,-2.4492935982947064e-16,5
2.29,0.8565,6.87,9.618,1.374,9.618,1.0,12,Patch kit,394,1830,2.5875,5.0,6.87,2007,985.0,4,-2.4492935982947064e-16,7
4.99,1.8663,8.982,8.982,2.994,0.0,-1.8369701987210297e-16,9,Water Bottle,547,444,3.3831,3.0,8.982,2007,2500.0,3,-1.0,2
69.99,26.1763,125.982,125.982,41.994,0.0,-1.8369701987210297e-16,9,Women's Mountain Shorts,163,1296,47.4531,3.0,125.982,2007,2000.0,3,-1.0,4
1700.99,1082.51,6123.564,6123.564,1020.594,0.0,-0.5000000000000004,8,Road-350-W,302,1266,-371.496,6.0,6123.564,2007,2000.0,3,-0.8660254037844384,3
8.99,6.9223,89.001,43.67486400000001,4.9445,10.373,-1.8369701987210297e-16,9,Cycling Cap,128,642,-40.0504,18.0,84.55095,2007,4100.0,3,-1.0,4
539.99,343.6496,1295.976,1295.976,323.994,0.0,-0.8660254037844388,7,Road-750,34,1414,-78.6224,4.0,1295.976,2007,3550.0,3,-0.4999999999999997,4
69.99,26.1763,615.912,585.1164,38.4945,0.0,-1.8369701987210297e-16,9,Women's Mountain Shorts,402,1994,166.2956,16.0,585.1164,2007,4100.0,3,-1.0,3
337.22,187.1571,809.328,772.5404,202.332,1213.992,0.8660254037844384,11,LL Road Frame,106,1896,60.6996,4.0,809.328,2006,5150.0,4,-0.5000000000000004,6
52.64,23.3722,94.752,63.168,31.584,63.168,0.5000000000000001,10,HL Mountain Seat/Saddle 2,248,1898,24.6354,3.0,94.752,2007,6700.0,4,-0.8660254037844386,5
337.22,187.1571,202.332,705.0963999999999,202.332,1011.66,1.0,12,LL Road Frame,132,672,15.1749,1.0,202.332,2006,2500.0,4,-2.4492935982947064e-16,3
2443.35,1554.9479,3926.8125,3926.8125,1308.9375,3926.8125,0.8660254037844384,11,Road-250,330,1982,-738.0312,3.0,3926.8125,2006,3900.0,4,-0.5000000000000004,1
1120.49,713.0798,1200.525,3001.3125,600.2625,3001.3125,0.5000000000000001,2,Road-550-W,301,1254,-225.6346,2.0,1200.525,2007,2000.0,1,0.8660254037844386,4
124.73,55.3801,224.514,224.514,74.838,224.514,0.8660254037844384,11,HL Headset,277,848,58.3737,3.0,224.514,2006,2500.0,4,-0.5000000000000004,4
89.99,37.1209,539.94,539.94,53.994,0.0,-0.8660254037844388,7,Men's Bib-Shorts,230,954,168.731,10.0,539.94,2006,2000.0,3,-0.4999999999999997,3
2294.99,1251.9813,1229.4589,3688.3767,1229.4589,3688.3767,1.0,12,Mountain-200,147,828,-22.5224,1.0,1229.4589,2006,5150.0,4,-2.4492935982947064e-16,6
330.06,146.5466,396.072,792.144,198.036,792.144,0.8660254037844384,11,HL Road Front Wheel,106,1896,102.9788,2.0,396.072,2006,5150.0,4,-0.5000000000000004,6
1120.49,713.0798,3001.3125,3001.3125,600.2625,0.0,-0.8660254037844388,7,Road-550-W,227,932,-564.0865,5.0,3001.3125,2006,2500.0,3,-0.4999999999999997,4
782.99,486.7066,838.9178,838.9178,419.4589,0.0,-1.8369701987210297e-16,9,Road-650,167,1358,-134.4954,2.0,838.9178,2005,2500.0,3,-1.0,3
1364.5,747.2002,2456.1,1488.5454,818.7,744.2727,-0.5000000000000004,8,HL Mountain Frame,289,1052,214.4994,3.0,2456.1,2007,2500.0,3,-0.8660254037844384,2
9.5,3.3963,60.61,11.4,5.51,11.4,0.8660254037844384,11,Mountain Bike Socks,56,616,22.0385,11.0,59.3978,2005,6700.0,4,-0.5000000000000004,5
782.99,486.7066,419.4589,838.9178,419.4589,419.4589,0.5000000000000001,2,Road-650,41,344,-67.2477,1.0,419.4589,2006,4100.0,1,0.8660254037844386,2
337.22,204.6251,919.691,425.61753333333337,183.9382,919.691,0.8660254037844384,11,LL Road Frame,106,1896,-103.4345,5.0,919.691,2006,5150.0,4,-0.5000000000000004,6
594.83,360.9428,1070.694,1022.0260499999999,356.898,1070.694,0.8660254037844384,11,ML Road Frame-W,262,562,-12.1344,3.0,1070.694,2007,500.0,4,-0.5000000000000004,6
1120.49,713.0798,3001.3125,3001.3125,600.2625,0.0,-1.8369701987210297e-16,9,Road-550-W,396,1842,-564.0865,5.0,3001.3125,2006,985.0,3,-1.0,7
49.99,38.4923,115.3616,86.5212,28.8404,86.5212,0.8660254037844384,11,Long-Sleeve Logo Jersey,63,794,-38.6076,4.0,115.3616,2005,500.0,4,-0.5000000000000004,6
1120.49,713.0798,1200.525,1600.7,600.2625,1200.525,-1.0,6,Road-550-W,394,1830,-225.6346,2.0,1200.525,2007,985.0,2,1.2246467991473532e-16,7
4.99,1.8663,14.97,41.167500000000004,2.994,23.952,0.8660254037844387,1,Water Bottle,224,792,5.6385,5.0,14.97,2008,6700.0,1,0.49999999999999994,5
2294.99,1251.9813,4917.8356,1229.4589,1229.4589,1229.4589,0.5000000000000001,10,Mountain-200,247,1878,-90.0896,4.0,4917.8356,2006,4100.0,4,-0.8660254037844386,2
1457.99,884.7083,874.794,874.794,874.794,0.0,0.8660254037844384,11,Road-450,109,1946,-9.9143,1.0,874.794,2005,2500.0,4,-0.5000000000000004,4
3578.27,2171.2942,2146.962,2146.962,2146.962,0.0,6.123233995736766e-17,3,Road-150,149,864,-24.3322,1.0,2146.962,2006,5000.0,1,1.0,6
37.99,15.6709,136.764,136.764,22.794,0.0,0.5000000000000001,10,Full-Finger Gloves,177,1948,42.7386,6.0,136.764,2006,0.0,4,-0.8660254037844386,2
2319.99,1265.6195,4971.4072,9266.702994666666,1242.8518,8699.9626,-1.0,6,Mountain-200,147,828,-91.0708,4.0,4971.4072,2007,5150.0,2,1.2246467991473532e-16,6
80.99,35.9596,97.188,97.188,48.594,0.0,-1.8369701987210297e-16,9,HL Mountain Pedal,343,516,25.2688,2.0,97.188,2007,3550.0,3,-1.0,3
49.99,38.4923,149.97,189.19293333333334,29.994,239.952,0.5000000000000001,2,Long-Sleeve Logo Jersey,46,370,-42.4915,5.0,149.97,2008,2000.0,1,0.8660254037844386,4
364.09,199.3757,1310.724,1310.724,218.454,0.0,-0.5000000000000004,8,ML Mountain Frame-W,80,1032,114.4698,6.0,1310.724,2007,2000.0,3,-0.8660254037844384,1
8.99,3.3623,57.3562,89.248225,5.2142,89.248225,0.8660254037844384,11,Racing Socks,302,1266,19.2238,11.0,56.209076,2007,2000.0,4,-0.5000000000000004,3
1120.49,713.0798,2016.882,2016.882,672.294,0.0,0.8660254037844384,11,Road-550-W,320,1802,-122.3574,3.0,2016.882,2007,5000.0,4,-0.5000000000000004,10
782.99,486.7066,939.588,939.588,469.794,0.0,-0.8660254037844388,7,Road-650,212,548,-33.8252,2.0,939.588,2006,4100.0,3,-0.4999999999999997,2
782.99,486.7066,939.588,583.8868000000001,469.794,493.2837,0.5000000000000001,2,Road-650,90,1182,-33.8252,2.0,939.588,2007,6700.0,1,0.8660254037844386,5
106.5,47.286,127.8,511.2,63.9,511.2,0.8660254037844384,11,Rear Brakes,508,1262,33.228,2.0,127.8,2007,985.0,4,-0.5000000000000004,7
337.22,204.6251,551.8146,183.9382,183.9382,183.9382,1.0,12,LL Road Frame,157,1082,-62.0607,3.0,551.8146,2006,3550.0,4,-2.4492935982947064e-16,4
49.99,38.4923,115.3616,115.3616,28.8404,173.0424,-1.0,6,Long-Sleeve Logo Jersey,370,1114,-38.6076,4.0,115.3616,2007,985.0,2,1.2246467991473532e-16,7
337.22,187.1571,551.8146,551.8146,183.9382,0.0,-0.8660254037844388,7,LL Road Frame,35,1418,-9.6567,3.0,551.8146,2005,5000.0,3,-0.4999999999999997,6
53.99,41.5723,129.576,313.703496,32.394,259.152,0.5000000000000001,2,Short-Sleeve Classic Jersey,482,582,-36.7132,4.0,129.576,2008,75.0,1,0.8660254037844386,8
2294.99,1251.9813,7376.7534,4303.10615,1229.4589,4917.8356,6.123233995736766e-17,3,Mountain-200,343,516,-135.1344,6.0,7376.7534,2007,3550.0,1,1.0,3
2319.99,1265.6195,4175.982,3927.411666666667,1391.994,5567.976,1.0,12,Mountain-200,395,1836,379.1235,3.0,4175.982,2007,4100.0,4,-2.4492935982947064e-16,4
3374.99,1898.0944,4049.988,10124.97,2024.994,10124.97,0.8660254037844384,11,Mountain-100,73,936,253.7992,2.0,4049.988,2005,2500.0,4,-0.5000000000000004,4
1079.99,598.4354,1943.982,1943.982,647.994,0.0,-0.5000000000000004,8,Mountain-300,322,1834,148.6758,3.0,1943.982,2006,5000.0,3,-0.8660254037844384,1
34.99,13.0863,80.746,121.11903999999998,20.1865,141.3055,0.8660254037844387,1,Sport-100,34,1414,28.4008,4.0,80.746,2007,3550.0,1,0.49999999999999994,4
1349.6,739.041,1472.291,1472.291,736.1455,0.0,-0.5000000000000004,8,HL Mountain Frame,300,1242,-5.791,2.0,1472.291,2006,2000.0,3,-0.8660254037844384,3
37.99,15.6709,264.4104,259.122192,22.0342,0.0,-1.8369701987210297e-16,9,Full-Finger Gloves,154,998,71.0714,12.0,259.122192,2006,5150.0,3,-1.0,6
120.27,53.3999,131.2036,131.2036,65.6018,0.0,0.8660254037844384,11,HL Mountain Handlebars,46,370,24.4038,2.0,131.2036,2006,2000.0,4,-0.5000000000000004,4
337.22,204.6251,1011.66,367.87639999999993,202.332,551.8146,-0.8660254037844388,7,LL Road Frame,223,768,-11.4655,5.0,1011.66,2007,5150.0,3,-0.4999999999999997,6
1120.49,713.0798,1344.588,1400.6125,672.294,600.2625,-0.8660254037844388,7,Road-550-W,35,1418,-81.5716,2.0,1344.588,2007,5150.0,3,-0.4999999999999997,6
8.99,6.9223,26.97,15.974499999999999,5.394,32.364,0.8660254037844384,11,Cycling Cap,54,600,-7.6415,5.0,26.97,2007,0.0,4,-0.5000000000000004,1
236.025,104.7951,424.845,283.23,141.615,283.23,0.8660254037844384,11,ML Mountain Rear Wheel,46,370,110.4597,3.0,424.845,2006,2000.0,4,-0.5000000000000004,4
1349.6,699.0928,1619.52,809.76,809.76,809.76,0.8660254037844384,11,HL Mountain Frame,74,964,221.3344,2.0,1619.52,2005,3500.0,4,-0.5000000000000004,1
69.99,26.1763,487.1304,167.976,40.5942,167.976,0.5000000000000001,10,Women's Mountain Shorts,22,1018,163.2722,12.0,477.387792,2007,2500.0,4,-0.8660254037844386,5
337.22,204.6251,178.5808,178.5808,178.5808,0.0,-0.5000000000000004,8,LL Road Frame,113,1992,-26.0443,1.0,178.5808,2005,2500.0,3,-0.8660254037844384,4
2443.35,1518.7864,1466.01,1466.01,1466.01,0.0,-0.5000000000000004,8,Road-250,54,600,-52.7764,1.0,1466.01,2006,5000.0,3,-0.8660254037844384,1
3374.99,1898.0944,4049.988,4049.988,2024.994,0.0,-0.5000000000000004,8,Mountain-100,68,870,253.7992,2.0,4049.988,2005,5000.0,3,-0.8660254037844384,1
1700.99,1082.51,9185.346,9185.346,1020.594,0.0,-0.5000000000000004,8,Road-350-W,328,1962,-557.244,9.0,9185.346,2007,985.0,3,-0.8660254037844384,7
1120.49,713.0798,672.294,1824.7980000000005,672.294,672.294,1.0,12,Road-550-W,132,672,-40.7858,1.0,672.294,2007,4100.0,4,-2.4492935982947064e-16,3
25.0,10.3125,15.0,15.0,15.0,0.0,-0.5000000000000004,8,Cable Lock,330,1982,4.6875,1.0,15.0,2006,5000.0,3,-0.8660254037844384,1
3578.27,2171.2942,10734.81,10734.81,2146.962,0.0,0.5000000000000001,10,Road-150,1,302,-121.661,5.0,10734.81,2005,3550.0,4,-0.8660254037844386,4
49.99,38.4923,28.8404,28.8404,28.8404,0.0,1.0,12,Long-Sleeve Logo Jersey,171,1930,-9.6519,1.0,28.8404,2005,6700.0,4,-2.4492935982947064e-16,5
539.99,294.5797,647.988,647.988,323.994,0.0,0.5000000000000001,10,Mountain-500,248,1898,58.8286,2.0,647.988,2007,6700.0,4,-0.8660254037844386,5
539.99,294.5797,323.994,323.994,323.994,0.0,0.5000000000000001,10,Mountain-500,37,1882,29.4143,1.0,323.994,2007,5150.0,4,-0.8660254037844386,6
2384.07,1481.9379,1430.442,1096.6722,1430.442,1430.442,0.5000000000000001,2,Touring-1000,470,378,-51.4959,1.0,1430.442,2008,75.0,1,0.8660254037844386,8
53.99,41.5723,375.7704,368.254992,31.3142,0.0,-0.8660254037844388,7,Short-Sleeve Classic Jersey,211,534,-130.6126,12.0,368.254992,2007,5000.0,3,-0.4999999999999997,10
53.99,41.5723,194.364,194.364,32.394,0.0,-0.8660254037844388,7,Short-Sleeve Classic Jersey,24,1046,-55.0698,6.0,194.364,2007,6700.0,3,-0.4999999999999997,5
1700.99,1082.51,2041.188,2041.188,1020.594,0.0,0.5000000000000001,10,Road-350-W,210,366,-123.832,2.0,2041.188,2007,6700.0,4,-0.8660254037844386,5
69.99,26.1763,83.988,83.988,41.994,0.0,-1.8369701987210297e-16,9,Women's Mountain Shorts,156,1066,31.6354,2.0,83.988,2007,3550.0,3,-1.0,4
2443.35,1554.9479,1308.9375,1308.9375,1308.9375,1308.9375,0.8660254037844384,11,Road-250,54,600,-246.0104,1.0,1308.9375,2006,3900.0,4,-0.5000000000000004,1
782.99,486.7066,2097.2945,699.0981666666667,419.4589,838.9178,-1.0,6,Road-650,166,1356,-336.2385,5.0,2097.2945,2006,4100.0,2,1.2246467991473532e-16,2
3374.99,1898.0944,2024.994,10124.97,2024.994,10124.97,0.5000000000000001,2,Mountain-100,103,1438,126.8996,1.0,2024.994,2006,5000.0,1,0.8660254037844386,1
34.99,13.0863,40.373,100.9325,20.1865,60.5595,-0.8660254037844387,5,Sport-100,299,1236,14.2004,2.0,40.373,2007,5150.0,2,0.49999999999999994,6
1457.99,884.7083,3499.176,3499.176,874.794,0.0,-0.8660254037844388,7,Road-450,34,1414,-39.6572,4.0,3499.176,2005,3550.0,3,-0.4999999999999997,4
53.99,41.5723,438.3988,429.630824,31.3142,0.0,-0.5000000000000004,8,Short-Sleeve Classic Jersey,484,656,-152.3814,14.0,429.630824,2007,5000.0,3,-0.8660254037844384,1
337.22,204.6251,178.5808,178.5808,178.5808,0.0,-1.8369701987210297e-16,9,LL Road Frame,115,296,-26.0443,1.0,178.5808,2005,2500.0,3,-1.0,3
52.64,23.3722,63.168,31.584,31.584,31.584,6.123233995736766e-17,3,HL Mountain Seat/Saddle 2,557,624,16.4236,2.0,63.168,2008,5650.0,1,1.0,9
769.49,419.7784,4155.246,2308.47,461.694,2308.47,0.5000000000000001,10,Mountain-400-W,9,518,377.2404,9.0,4155.246,2007,3500.0,4,-0.8660254037844386,1
364.09,199.3757,873.816,873.816,218.454,0.0,-0.5000000000000004,8,ML Mountain Frame-W,276,808,76.3132,4.0,873.816,2007,985.0,3,-0.8660254037844384,7
2384.07,1481.9379,4291.326,4291.326,1430.442,0.0,-1.8369701987210297e-16,9,Touring-1000,620,1928,-154.4877,3.0,4291.326,2007,500.0,3,-1.0,6
1120.49,713.0798,1800.7875,1800.7875,600.2625,0.0,-1.8369701987210297e-16,9,Road-550-W,380,1330,-338.4519,3.0,1800.7875,2006,2500.0,3,-1.0,4
539.99,343.6496,971.982,971.982,323.994,323.994,0.8660254037844387,1,Road-750,227,932,-58.9668,3.0,971.982,2008,4100.0,1,0.49999999999999994,4
175.49,77.9176,105.294,210.588,105.294,210.588,1.0,12,LL Crankset,557,624,27.3764,1.0,105.294,2007,5650.0,4,-2.4492935982947064e-16,9
25.0,10.3125,45.0,45.0,15.0,0.0,-1.8369701987210297e-16,9,Cable Lock,333,324,14.0625,3.0,45.0,2006,5150.0,3,-1.0,6
742.35,461.4448,445.41,952.063875,445.41,1336.23,6.123233995736766e-17,3,Touring-3000,581,1038,-16.0348,1.0,445.41,2008,5650.0,1,1.0,9
539.99,294.5797,323.994,323.994,323.994,0.0,-1.8369701987210297e-16,9,Mountain-500,548,446,29.4143,1.0,323.994,2007,75.0,3,-1.0,8
34.99,13.0863,20.1865,20.1865,20.1865,0.0,1.0,12,Sport-100,149,864,7.1002,1.0,20.1865,2005,5000.0,4,-2.4492935982947064e-16,6
49.99,38.4923,115.3616,28.8404,28.8404,28.8404,-0.8660254037844387,5,Long-Sleeve Logo Jersey,257,428,-38.6076,4.0,115.3616,2007,500.0,2,0.49999999999999994,6
120.27,53.3999,196.8054,196.8054,65.6018,196.8054,1.0,12,HL Mountain Handlebars,156,1066,36.6057,3.0,196.8054,2006,3550.0,4,-2.4492935982947064e-16,4
1120.49,713.0798,1800.7875,1800.7875,600.2625,0.0,-0.5000000000000004,8,Road-550-W,330,1982,-338.4519,3.0,1800.7875,2006,5000.0,3,-0.8660254037844384,1
2294.99,1251.9813,12392.946,5327.655233333334,1376.994,4917.8356,-1.8369701987210297e-16,9,Mountain-200,397,1844,1125.1143,9.0,12392.946,2007,5000.0,3,-1.0,10
8.99,3.3623,21.576,21.576,5.394,0.0,-1.8369701987210297e-16,9,Racing Socks,372,1150,8.1268,4.0,21.576,2007,3900.0,3,-1.0,1
1364.5,747.2002,2232.8181,2977.0908,744.2727,2977.0908,1.0,12,HL Mountain Frame,338,472,-8.7825,3.0,2232.8181,2006,5000.0,4,-2.4492935982947064e-16,1
89.99,37.1209,431.952,431.952,53.994,0.0,-1.8369701987210297e-16,9,Men's Bib-Shorts,147,828,134.9848,8.0,431.952,2006,5150.0,3,-1.0,6
34.99,13.0863,121.119,60.5595,20.1865,60.5595,1.0,12,Sport-100,337,432,42.6012,6.0,121.119,2006,5000.0,4,-2.4492935982947064e-16,10
1120.49,713.0798,2401.05,3601.575,600.2625,3601.575,0.8660254037844384,11,Road-550-W,113,1992,-451.2692,4.0,2401.05,2006,2500.0,4,-0.5000000000000004,4
348.76,185.8193,837.024,837.024,209.256,0.0,-1.8369701987210297e-16,9,ML Mountain Frame,333,324,93.7468,4.0,837.024,2006,5150.0,3,-1.0,6
564.99,308.2179,338.994,677.988,338.994,677.988,6.123233995736766e-17,3,Mountain-500,401,1984,30.7761,1.0,338.994,2008,5000.0,1,1.0,10
1003.91,601.7437,1807.038,3011.73,602.346,3011.73,0.5000000000000001,10,HL Touring Frame,437,652,1.8069,3.0,1807.038,2007,3550.0,4,-0.8660254037844386,4
